Mod:Item:MetaData, Localized Name
extracells:storage.component:0, 256Кб МЭ компонент хранилища
extracells:storage.component:1, 1024Кб МЭ компонент хранилища
extracells:storage.component:2, 4096Кб МЭ компонент хранилища
extracells:storage.component:3, 16384Кб МЭ компонент хранилища
extracells:storage.component:4, 1Кб МЭ жидкостный компонент хранилища
extracells:storage.component:5, 4Кб МЭ жидкостный компонент хранилища
extracells:storage.component:6, 16Кб МЭ жидкостный компонент хранилища
extracells:storage.component:7, 64Кб МЭ жидкостный компонент хранилища
extracells:storage.component:8, 256Кб МЭ жидкостный компонент хранилища
extracells:storage.component:9, 1024kб МЭ жидкостный компонент хранилища
extracells:storage.component:10, 4096kб МЭ жидкостный компонент хранилища
extracells:storage.casing:0, Продвинутый корпус хранилища
extracells:storage.casing:1, Жидкостный корпус хранилища
extracells:fluid.item, item.extracells.fluid.item.name
extracells:storage.fluid.portable, item.extracells.storage.fluid.portable.name
extracells:pattern.crafting, item.extracells.pattern.crafting.name
Forestry:fertilizerBio, Компост
Forestry:fertilizerCompound, Минеральное удобрение
Forestry:apatite, Апатит
Forestry:researchNote, Записки игрока %s
Forestry:ingotCopper, Медный слиток
Forestry:ingotTin, Оловянный слиток
Forestry:ingotBronze, Бронзовый слиток
Forestry:wrench, Гаечный ключ
Forestry:pipette, Пипетка
Forestry:sturdyMachine, Прочный корпус
Forestry:hardenedMachine, Укреплённый корпус
Forestry:impregnatedCasing, Пропитанный корпус
Forestry:craftingMaterial:0, Пульсирующая пыль
Forestry:craftingMaterial:1, Пульсирующая сеть
Forestry:craftingMaterial:2, Клочок шёлка
Forestry:craftingMaterial:3, Тканый шёлк
Forestry:craftingMaterial:4, Рассеивающий заряд
Forestry:craftingMaterial:5, Осколок льда
Forestry:craftingMaterial:6, Пропитанная обшивка
Forestry:naturalistHelmet, Очки
Forestry:peat, Торф
Forestry:ash, Зола
Forestry:bituminousPeat, Смолистый торф
Forestry:gearBronze, Бронзовая шестерня
Forestry:gearCopper, Медная шестерня
Forestry:gearTin, Оловянная шестерня
Forestry:chipsets:0, Основная печатная плата
Forestry:chipsets:1, Продвинутая печатная плата
Forestry:chipsets:2, Усовершенствованная печатная плата
Forestry:chipsets:3, Усложнённая печатная плата
Forestry:solderingIron, Паяльник
Forestry:thermionicTubes:0, Медная электронная лампа
Forestry:thermionicTubes:1, Оловянная электронная лампа
Forestry:thermionicTubes:2, Бронзовая электронная лампа
Forestry:thermionicTubes:3, Железная электронная лампа
Forestry:thermionicTubes:4, Золотая электронная лампа
Forestry:thermionicTubes:5, Алмазная электронная лампа
Forestry:thermionicTubes:6, Обсидиановая электронная лампа
Forestry:thermionicTubes:7, Огненная электронная лампа
Forestry:thermionicTubes:8, Прорезиненная электронная лампа
Forestry:thermionicTubes:9, Изумрудная электронная лампа
Forestry:thermionicTubes:10, Апатитовая электронная лампа
Forestry:thermionicTubes:11, Лазуритовая электронная лампа
Forestry:thermionicTubes:12, Электронная лампа Края
Forestry:carton, Картон
Forestry:oakStick, Полированная палка
Forestry:woodPulp, Древесная масса
Forestry:brokenBronzePickaxe, Сломанная кирка
Forestry:brokenBronzeShovel, Сломанная лопата
Forestry:bronzePickaxe, Кирка выживающего
Forestry:bronzeShovel, Лопата выживающего
Forestry:kitShovel, Сборная лопата
Forestry:kitPickaxe, Сборная кирка
Forestry:mouldyWheat, Плесневелая пшеница
Forestry:decayingWheat, Загнивающая пшеница
Forestry:mulch, Мульча
Forestry:iodineCapsule, Капсула йода
Forestry:phosphor, Фосфор
Forestry:beeswax, Пчелиный воск
Forestry:refractoryWax, Огнеупорный воск
Forestry:fruits:0, Вишня
Forestry:fruits:1, Грецкий орех
Forestry:fruits:2, Каштан
Forestry:fruits:3, Лемон
Forestry:fruits:4, Слива
Forestry:fruits:5, Финик
Forestry:fruits:6, Папайя
Forestry:cratedWood, item.cratedWood.name
Forestry:cratedSpruceWood, item.cratedSpruceWood.name
Forestry:cratedBirchWood, item.cratedBirchWood.name
Forestry:cratedJungleWood, item.cratedJungleWood.name
Forestry:cratedAcaciaWood, item.cratedAcaciaWood.name
Forestry:cratedDarkOakWood, item.cratedDarkOakWood.name
Forestry:cratedCobblestone, item.cratedCobblestone.name
Forestry:cratedDirt, item.cratedDirt.name
Forestry:cratedPodzol, item.cratedPodzol.name
Forestry:cratedStone, item.cratedStone.name
Forestry:cratedBrick, item.cratedBrick.name
Forestry:cratedCacti, item.cratedCacti.name
Forestry:cratedSand, item.cratedSand.name
Forestry:cratedRedSand, item.cratedRedSand.name
Forestry:cratedObsidian, item.cratedObsidian.name
Forestry:cratedNetherrack, item.cratedNetherrack.name
Forestry:cratedSoulsand, item.cratedSoulsand.name
Forestry:cratedSandstone, item.cratedSandstone.name
Forestry:cratedHumus, item.cratedHumus.name
Forestry:cratedBogearth, item.cratedBogearth.name
Forestry:cratedNetherbrick, item.cratedNetherbrick.name
Forestry:cratedPeat, item.cratedPeat.name
Forestry:cratedApatite, item.cratedApatite.name
Forestry:cratedFertilizer, item.cratedFertilizer.name
Forestry:cratedWheat, item.cratedWheat.name
Forestry:cratedMycelium, item.cratedMycelium.name
Forestry:cratedMulch, item.cratedMulch.name
Forestry:cratedCookies, item.cratedCookies.name
Forestry:cratedRedstone, item.cratedRedstone.name
Forestry:cratedLapis, item.cratedLapis.name
Forestry:cratedReeds, item.cratedReeds.name
Forestry:cratedClay, item.cratedClay.name
Forestry:cratedGlowstone, item.cratedGlowstone.name
Forestry:cratedApples, item.cratedApples.name
Forestry:cratedNetherwart, item.cratedNetherwart.name
Forestry:cratedPhosphor, item.cratedPhosphor.name
Forestry:cratedAsh, item.cratedAsh.name
Forestry:cratedCharcoal, item.cratedCharcoal.name
Forestry:cratedCoal, item.cratedCoal.name
Forestry:cratedGravel, item.cratedGravel.name
Forestry:cratedSeeds, item.cratedSeeds.name
Forestry:cratedSaplings, item.cratedSaplings.name
Forestry:cratedSpruceSapling, item.cratedSpruceSapling.name
Forestry:cratedBirchSapling, item.cratedBirchSapling.name
Forestry:cratedJungleSapling, item.cratedJungleSapling.name
Forestry:cratedAcaciaSapling, item.cratedAcaciaSapling.name
Forestry:cratedDarkOakSapling, item.cratedDarkOakSapling.name
Forestry:cratedPotatoes, item.cratedPotatoes.name
Forestry:cratedCarrots, item.cratedCarrots.name
Forestry:cratedTin, item.cratedTin.name
Forestry:cratedCopper, item.cratedCopper.name
Forestry:cratedBronze, item.cratedBronze.name
Forestry:canEmpty, Банка
Forestry:canEthanol, Банка этанола
Forestry:canBiomass, Банка биомассы
Forestry:canHoney, Банка мёда
Forestry:canIce, Банка льда
Forestry:canJuice, Банка сока
Forestry:canSeedOil, Банка растительного масла
Forestry:canWater, Банка воды
Forestry:canLava, Банка лавы
Forestry:canFuel, Банка топлива
Forestry:canOil, Банка нефти
Forestry:waxCapsule, Восковая капсула
Forestry:waxCapsuleEthanol, Капсула этанола
Forestry:waxCapsuleBiomass, Капсула биомассы
Forestry:waxCapsuleHoney, Капсула мёда
Forestry:waxCapsuleIce, Капсула льда
Forestry:waxCapsuleJuice, Капсула сока
Forestry:waxCapsuleSeedOil, Капсула растительного масла
Forestry:waxCapsuleWater, Капсула воды
Forestry:waxCapsuleFuel, Капсула топлива
Forestry:waxCapsuleOil, Капсула нефти
Forestry:refractoryEmpty, Огнеупорная капсула
Forestry:refractoryEthanol, Капсула этанола
Forestry:refractoryBiomass, Капсула биомассы
Forestry:refractoryHoney, Капсула мёда
Forestry:refractoryIce, Капсула льда
Forestry:refractoryJuice, Капсула сока
Forestry:refractorySeedOil, Капсула растительного масла
Forestry:refractoryWater, Капсула воды
Forestry:refractoryLava, Капсула лавы
Forestry:refractoryFuel, Капсула топлива
Forestry:refractoryOil, Капсула нефти
Forestry:bucketEthanol, Ведро этанола
Forestry:bucketBiomass, Ведро биомассы
Forestry:bucketGlass, Ведро жидкого стекла
Forestry:bucketHoney, Ведро мёда
Forestry:bucketIce, Ведро молотого льда
Forestry:bucketJuice, Ведро фруктового сока
Forestry:bucketSeedoil, Ведро растительного масла
Forestry:bucketShortMead, Ведро питного мёда
Forestry:beealyzer, Анализатор пчёл
Forestry:habitatLocator, Определитель ареала
Forestry:imprinter, Импринтер
Forestry:frameUntreated, Необработанная рамка
Forestry:frameImpregnated, Пропитанная рамка
Forestry:frameProven, Проверенная рамка
Forestry:honeyDrop:0, Капля мёда
Forestry:pollen:0, Скопление пыльцы
Forestry:pollen:1, Скопление кристаллической пыльцы
Forestry:propolis:0, Прополис
Forestry:propolis:1, Липкий прополис
Forestry:propolis:3, Шелковистый прополис
Forestry:honeydew, Медвяная роса
Forestry:royalJelly, Маточное молочко
Forestry:waxCast, Восковая форма
Forestry:beeCombs:0, Медовые соты
Forestry:beeCombs:2, Кипящие соты
Forestry:beeCombs:3, Вязкие соты
Forestry:beeCombs:4, Морозные соты
Forestry:beeCombs:5, Капающие соты
Forestry:beeCombs:6, Шелковистые соты
Forestry:beeCombs:7, Пересохшие соты
Forestry:beeCombs:15, Замшелые соты
Forestry:beeCombs:16, Спелые соты
Forestry:apiaristHelmet, Защитная маска пчеловода
Forestry:apiaristChest, Куртка пчеловода
Forestry:apiaristLegs, Штаны пчеловода
