Mod:Item:MetaData, Localized Name
buildcrafttransport:wire:11, §9§9Синий§r Провод трубы
buildcrafttransport:wire:12, §z§c§6Коричневый§r Провод трубы
buildcrafttransport:wire:13, §z§d§aЗелёный§r Провод трубы
buildcrafttransport:wire:14, §z§e§cКрасный§r Провод трубы
buildcrafttransport:wire:15, §0§7Чёрный§r Провод трубы
buildcraftsilicon:laser, Лазер
buildcraftsilicon:assembly_table, Сборочный стол
buildcraftsilicon:advanced_crafting_table, Сборочный верстак
buildcraftsilicon:integration_table, Стол интеграции
buildcraftsilicon:redstone_chipset:0, Микросхема из красного камня
buildcraftsilicon:redstone_chipset:1, Железная микросхема
buildcraftsilicon:redstone_chipset:2, Золотая микросхема
buildcraftsilicon:redstone_chipset:3, Кварцевая микросхема
buildcraftsilicon:redstone_chipset:4, Алмазная микросхема
buildcraftsilicon:gate_copier, Копировальщик гейтов
buildcraftsilicon:plug_gate, item.gate.name
buildcraftsilicon:plug_lens:0, §0§7Чёрный§r Линза
buildcraftsilicon:plug_lens:1, §z§e§cКрасный§r Линза
buildcraftsilicon:plug_lens:2, §z§d§aЗелёный§r Линза
buildcraftsilicon:plug_lens:3, §z§c§6Коричневый§r Линза
buildcraftsilicon:plug_lens:4, §9§9Синий§r Линза
buildcraftsilicon:plug_lens:5, §z§a§dФиолетовый§r Линза
buildcraftsilicon:plug_lens:6, §z§9§3Бирюзовый§r Линза
buildcraftsilicon:plug_lens:7, §z§8§7Светло-серый§r Линза
buildcraftsilicon:plug_lens:8, §z§7§7Серый§r Линза
buildcraftsilicon:plug_lens:9, §z§6§dРозовый§r Линза
buildcraftsilicon:plug_lens:10, §z§5§aЛаймовый§r Линза
buildcraftsilicon:plug_lens:11, §z§4§eЖёлтый§r Линза
buildcraftsilicon:plug_lens:12, §z§3§bГолубой§r Линза
buildcraftsilicon:plug_lens:13, §z§2§dПурпурный§r Линза
buildcraftsilicon:plug_lens:14, §z§1§6Оранжевый§r Линза
buildcraftsilicon:plug_lens:15, §z§0§fБелый§r Линза
buildcraftsilicon:plug_lens:16, §0§7Чёрный§r Фильтр
buildcraftsilicon:plug_lens:17, §z§e§cКрасный§r Фильтр
buildcraftsilicon:plug_lens:18, §z§d§aЗелёный§r Фильтр
buildcraftsilicon:plug_lens:19, §z§c§6Коричневый§r Фильтр
buildcraftsilicon:plug_lens:20, §9§9Синий§r Фильтр
buildcraftsilicon:plug_lens:21, §z§a§dФиолетовый§r Фильтр
buildcraftsilicon:plug_lens:22, §z§9§3Бирюзовый§r Фильтр
buildcraftsilicon:plug_lens:23, §z§8§7Светло-серый§r Фильтр
buildcraftsilicon:plug_lens:24, §z§7§7Серый§r Фильтр
buildcraftsilicon:plug_lens:25, §z§6§dРозовый§r Фильтр
buildcraftsilicon:plug_lens:26, §z§5§aЛаймовый§r Фильтр
buildcraftsilicon:plug_lens:27, §z§4§eЖёлтый§r Фильтр
buildcraftsilicon:plug_lens:28, §z§3§bГолубой§r Фильтр
buildcraftsilicon:plug_lens:29, §z§2§dПурпурный§r Фильтр
buildcraftsilicon:plug_lens:30, §z§1§6Оранжевый§r Фильтр
buildcraftsilicon:plug_lens:31, §z§0§fБелый§r Фильтр
buildcraftsilicon:plug_lens:32, Чистый Линза
buildcraftsilicon:plug_lens:33, Чистый Фильтр
buildcraftsilicon:plug_pulsar, Труба пульсар
buildcraftsilicon:plug_light_sensor, Световой датчик
buildcraftenergy:glob_of_oil, item.globOil.name
buildcraftfactory:autoworkbench_item, Автоматический верстак
buildcraftfactory:mining_well, Буровая установка
buildcraftfactory:pump, Помпа
buildcraftfactory:flood_gate, Шлюз
buildcraftfactory:tank, Цистерна
buildcraftfactory:chute, Воронка
buildcraftfactory:distiller, Дистиллятор
buildcraftfactory:heat_exchange, Теплообменник
buildcraftfactory:water_gel_spawn, Увлажнённая вода
buildcraftfactory:gel, Гелевая вода
buildcraftrobotics:zone_planner, Zone Planner
forestry:crated.forestry.peat.0, item.crated.forestry.peat.0.name
forestry:crated.forestry.apatite.0, item.crated.forestry.apatite.0.name
forestry:crated.forestry.fertilizer_compound.0, item.crated.forestry.fertilizer_compound.0.name
forestry:crated.forestry.mulch.0, item.crated.forestry.mulch.0.name
forestry:crated.forestry.phosphor.0, item.crated.forestry.phosphor.0.name
forestry:crated.forestry.ash.0, item.crated.forestry.ash.0.name
forestry:crated.ingottin, item.crated.ingotTin.name
forestry:crated.ingotcopper, item.crated.ingotCopper.name
forestry:crated.ingotbronze, item.crated.ingotBronze.name
forestry:crated.forestry.humus.0, item.crated.forestry.humus.0.name
forestry:crated.forestry.bog_earth.0, item.crated.forestry.bog_earth.0.name
forestry:crated.cropwheat, item.crated.cropWheat.name
forestry:crated.minecraft.cookie.0, item.crated.minecraft.cookie.0.name
forestry:crated.dustredstone, item.crated.dustRedstone.name
forestry:crated.minecraft.dye.4, item.crated.minecraft.dye.4.name
forestry:crated.sugarcane, item.crated.sugarcane.name
forestry:crated.minecraft.clay_ball.0, item.crated.minecraft.clay_ball.0.name
forestry:crated.dustglowstone, item.crated.dustGlowstone.name
forestry:crated.minecraft.apple.0, item.crated.minecraft.apple.0.name
forestry:crated.minecraft.nether_wart.0, item.crated.minecraft.nether_wart.0.name
forestry:crated.minecraft.coal.1, item.crated.minecraft.coal.1.name
forestry:crated.minecraft.coal.0, item.crated.minecraft.coal.0.name
forestry:crated.minecraft.wheat_seeds.0, item.crated.minecraft.wheat_seeds.0.name
forestry:crated.croppotato, item.crated.cropPotato.name
forestry:crated.cropcarrot, item.crated.cropCarrot.name
forestry:crated.minecraft.log.0, item.crated.minecraft.log.0.name
forestry:crated.minecraft.log.1, item.crated.minecraft.log.1.name
forestry:crated.minecraft.log.2, item.crated.minecraft.log.2.name
forestry:crated.minecraft.log.3, item.crated.minecraft.log.3.name
forestry:crated.minecraft.log2.0, item.crated.minecraft.log2.0.name
forestry:crated.minecraft.log2.1, item.crated.minecraft.log2.1.name
forestry:crated.cobblestone, item.crated.cobblestone.name
forestry:crated.dirt, item.crated.dirt.name
forestry:crated.minecraft.dirt.2, item.crated.minecraft.dirt.2.name
forestry:crated.stone, item.crated.stone.name
forestry:crated.stonegranite, item.crated.stoneGranite.name
forestry:crated.stonediorite, item.crated.stoneDiorite.name
forestry:crated.stoneandesite, item.crated.stoneAndesite.name
forestry:crated.blockprismarine, item.crated.blockPrismarine.name
forestry:crated.blockprismarinebrick, item.crated.blockPrismarineBrick.name
forestry:crated.blockprismarinedark, item.crated.blockPrismarineDark.name
forestry:crated.minecraft.brick_block.0, item.crated.minecraft.brick_block.0.name
forestry:crated.blockcactus, item.crated.blockCactus.name
forestry:crated.minecraft.sand.0, item.crated.minecraft.sand.0.name
forestry:crated.minecraft.sand.1, item.crated.minecraft.sand.1.name
forestry:crated.obsidian, item.crated.obsidian.name
forestry:crated.netherrack, item.crated.netherrack.name
forestry:crated.minecraft.soul_sand.0, item.crated.minecraft.soul_sand.0.name
forestry:crated.minecraft.sandstone.0, item.crated.minecraft.sandstone.0.name
forestry:crated.minecraft.nether_brick.0, item.crated.minecraft.nether_brick.0.name
forestry:crated.minecraft.mycelium.0, item.crated.minecraft.mycelium.0.name
forestry:crated.gravel, item.crated.gravel.name
forestry:crated.minecraft.sapling.0, item.crated.minecraft.sapling.0.name
forestry:crated.minecraft.sapling.1, item.crated.minecraft.sapling.1.name
forestry:crated.minecraft.sapling.2, item.crated.minecraft.sapling.2.name
forestry:crated.minecraft.sapling.3, item.crated.minecraft.sapling.3.name
forestry:crated.minecraft.sapling.4, item.crated.minecraft.sapling.4.name
forestry:crated.minecraft.sapling.5, item.crated.minecraft.sapling.5.name
forestry:crated.forestry.fruits.0, item.crated.forestry.fruits.0.name
forestry:crated.forestry.fruits.1, item.crated.forestry.fruits.1.name
forestry:crated.forestry.fruits.2, item.crated.forestry.fruits.2.name
forestry:crated.forestry.fruits.3, item.crated.forestry.fruits.3.name
forestry:crated.forestry.fruits.4, item.crated.forestry.fruits.4.name
forestry:crated.forestry.fruits.6, item.crated.forestry.fruits.6.name
forestry:crated.forestry.fruits.5, item.crated.forestry.fruits.5.name
forestry:crated.forestry.beeswax.0, item.crated.forestry.beeswax.0.name
forestry:crated.forestry.pollen.0, item.crated.forestry.pollen.0.name
forestry:crated.forestry.pollen.1, item.crated.forestry.pollen.1.name
forestry:crated.forestry.propolis.0, item.crated.forestry.propolis.0.name
forestry:crated.forestry.honeydew.0, item.crated.forestry.honeydew.0.name
forestry:crated.forestry.royal_jelly.0, item.crated.forestry.royal_jelly.0.name
forestry:crated.forestry.bee_combs.0, item.crated.forestry.bee_combs.0.name
